id,pair,condition,x,mu,z,sigma,seed,low_word,high_word,logit_diff
size_implicit_002551,size,implicit,15.0,20.0,-0.8333333333333334,6.0,25,small,big,-3.25
size_implicit_002552,size,implicit,15.0,20.0,-0.8333333333333334,6.0,26,small,big,-3.375
size_implicit_002553,size,implicit,15.0,20.0,-0.8333333333333334,6.0,27,small,big,-3.75
size_implicit_002554,size,implicit,15.0,20.0,-0.8333333333333334,6.0,28,small,big,-3.625
size_implicit_002555,size,implicit,15.0,20.0,-0.8333333333333334,6.0,29,small,big,-3.375
size_implicit_002557,size,implicit,15.0,30.0,-2.5,6.0,0,small,big,-4.875
size_implicit_002558,size,implicit,15.0,30.0,-2.5,6.0,1,small,big,-5.0
size_implicit_002559,size,implicit,15.0,30.0,-2.5,6.0,2,small,big,-4.375
size_implicit_002560,size,implicit,15.0,30.0,-2.5,6.0,3,small,big,-5.125
size_implicit_002561,size,implicit,15.0,30.0,-2.5,6.0,4,small,big,-5.0
size_implicit_002562,size,implicit,15.0,30.0,-2.5,6.0,5,small,big,-4.5
size_implicit_002563,size,implicit,15.0,30.0,-2.5,6.0,6,small,big,-4.75
size_implicit_002564,size,implicit,15.0,30.0,-2.5,6.0,7,small,big,-4.75
size_implicit_002565,size,implicit,15.0,30.0,-2.5,6.0,8,small,big,-5.125
size_implicit_002566,size,implicit,15.0,30.0,-2.5,6.0,9,small,big,-5.0
size_implicit_002567,size,implicit,15.0,30.0,-2.5,6.0,10,small,big,-4.5
size_implicit_002568,size,implicit,15.0,30.0,-2.5,6.0,11,small,big,-4.75
size_implicit_002569,size,implicit,15.0,30.0,-2.5,6.0,12,small,big,-4.625
size_implicit_002570,size,implicit,15.0,30.0,-2.5,6.0,13,small,big,-4.875
size_implicit_002571,size,implicit,15.0,30.0,-2.5,6.0,14,small,big,-4.875
size_implicit_002572,size,implicit,15.0,30.0,-2.5,6.0,15,small,big,-4.0
size_implicit_002573,size,implicit,15.0,30.0,-2.5,6.0,16,small,big,-5.0
size_implicit_002574,size,implicit,15.0,30.0,-2.5,6.0,17,small,big,-4.5
size_implicit_002575,size,implicit,15.0,30.0,-2.5,6.0,18,small,big,-4.625
size_implicit_002576,size,implicit,15.0,30.0,-2.5,6.0,19,small,big,-4.25
size_implicit_002577,size,implicit,15.0,30.0,-2.5,6.0,20,small,big,-4.25
size_implicit_002578,size,implicit,15.0,30.0,-2.5,6.0,21,small,big,-5.125
size_implicit_002579,size,implicit,15.0,30.0,-2.5,6.0,22,small,big,-4.75
size_implicit_002580,size,implicit,15.0,30.0,-2.5,6.0,23,small,big,-5.0
size_implicit_002581,size,implicit,15.0,30.0,-2.5,6.0,24,small,big,-4.75
size_implicit_002582,size,implicit,15.0,30.0,-2.5,6.0,25,small,big,-4.625
size_implicit_002583,size,implicit,15.0,30.0,-2.5,6.0,26,small,big,-4.375
size_implicit_002584,size,implicit,15.0,30.0,-2.5,6.0,27,small,big,-4.875
size_implicit_002585,size,implicit,15.0,30.0,-2.5,6.0,28,small,big,-4.375
size_implicit_002586,size,implicit,15.0,30.0,-2.5,6.0,29,small,big,-4.625
size_implicit_002588,size,implicit,15.0,40.0,-4.166666666666667,6.0,0,small,big,-4.875
size_implicit_002589,size,implicit,15.0,40.0,-4.166666666666667,6.0,1,small,big,-5.5
size_implicit_002590,size,implicit,15.0,40.0,-4.166666666666667,6.0,2,small,big,-4.875
size_implicit_002591,size,implicit,15.0,40.0,-4.166666666666667,6.0,3,small,big,-5.125
size_implicit_002592,size,implicit,15.0,40.0,-4.166666666666667,6.0,4,small,big,-4.875
size_implicit_002593,size,implicit,15.0,40.0,-4.166666666666667,6.0,5,small,big,-5.125
size_implicit_002594,size,implicit,15.0,40.0,-4.166666666666667,6.0,6,small,big,-5.125
size_implicit_002595,size,implicit,15.0,40.0,-4.166666666666667,6.0,7,small,big,-5.125
size_implicit_002596,size,implicit,15.0,40.0,-4.166666666666667,6.0,8,small,big,-5.0
size_implicit_002597,size,implicit,15.0,40.0,-4.166666666666667,6.0,9,small,big,-5.375
size_implicit_002598,size,implicit,15.0,40.0,-4.166666666666667,6.0,10,small,big,-5.0
size_implicit_002599,size,implicit,15.0,40.0,-4.166666666666667,6.0,11,small,big,-5.125
size_implicit_002600,size,implicit,15.0,40.0,-4.166666666666667,6.0,12,small,big,-5.125
size_implicit_002601,size,implicit,15.0,40.0,-4.166666666666667,6.0,13,small,big,-5.25
size_implicit_002602,size,implicit,15.0,40.0,-4.166666666666667,6.0,14,small,big,-5.25
size_implicit_002603,size,implicit,15.0,40.0,-4.166666666666667,6.0,15,small,big,-4.625
size_implicit_002604,size,implicit,15.0,40.0,-4.166666666666667,6.0,16,small,big,-5.125
size_implicit_002605,size,implicit,15.0,40.0,-4.166666666666667,6.0,17,small,big,-5.0
size_implicit_002606,size,implicit,15.0,40.0,-4.166666666666667,6.0,18,small,big,-5.0
size_implicit_002607,size,implicit,15.0,40.0,-4.166666666666667,6.0,19,small,big,-4.875
size_implicit_002608,size,implicit,15.0,40.0,-4.166666666666667,6.0,20,small,big,-5.125
size_implicit_002609,size,implicit,15.0,40.0,-4.166666666666667,6.0,21,small,big,-5.0
size_implicit_002610,size,implicit,15.0,40.0,-4.166666666666667,6.0,22,small,big,-5.125
size_implicit_002611,size,implicit,15.0,40.0,-4.166666666666667,6.0,23,small,big,-5.375
size_implicit_002612,size,implicit,15.0,40.0,-4.166666666666667,6.0,24,small,big,-5.0
size_implicit_002613,size,implicit,15.0,40.0,-4.166666666666667,6.0,25,small,big,-4.625
size_implicit_002614,size,implicit,15.0,40.0,-4.166666666666667,6.0,26,small,big,-5.0
size_implicit_002615,size,implicit,15.0,40.0,-4.166666666666667,6.0,27,small,big,-5.125
size_implicit_002616,size,implicit,15.0,40.0,-4.166666666666667,6.0,28,small,big,-4.5
size_implicit_002617,size,implicit,15.0,40.0,-4.166666666666667,6.0,29,small,big,-5.125
size_implicit_002619,size,implicit,15.0,55.0,-6.666666666666667,6.0,0,small,big,-4.75
size_implicit_002620,size,implicit,15.0,55.0,-6.666666666666667,6.0,1,small,big,-5.125
size_implicit_002621,size,implicit,15.0,55.0,-6.666666666666667,6.0,2,small,big,-5.25
size_implicit_002622,size,implicit,15.0,55.0,-6.666666666666667,6.0,3,small,big,-5.25
size_implicit_002623,size,implicit,15.0,55.0,-6.666666666666667,6.0,4,small,big,-5.5
size_implicit_002624,size,implicit,15.0,55.0,-6.666666666666667,6.0,5,small,big,-5.25
size_implicit_002625,size,implicit,15.0,55.0,-6.666666666666667,6.0,6,small,big,-5.25
size_implicit_002626,size,implicit,15.0,55.0,-6.666666666666667,6.0,7,small,big,-5.375
size_implicit_002627,size,implicit,15.0,55.0,-6.666666666666667,6.0,8,small,big,-5.5
size_implicit_002628,size,implicit,15.0,55.0,-6.666666666666667,6.0,9,small,big,-5.25
size_implicit_002629,size,implicit,15.0,55.0,-6.666666666666667,6.0,10,small,big,-5.125
size_implicit_002630,size,implicit,15.0,55.0,-6.666666666666667,6.0,11,small,big,-5.0
size_implicit_002631,size,implicit,15.0,55.0,-6.666666666666667,6.0,12,small,big,-5.125
size_implicit_002632,size,implicit,15.0,55.0,-6.666666666666667,6.0,13,small,big,-4.75
size_implicit_002633,size,implicit,15.0,55.0,-6.666666666666667,6.0,14,small,big,-5.125
size_implicit_002634,size,implicit,15.0,55.0,-6.666666666666667,6.0,15,small,big,-4.875
size_implicit_002635,size,implicit,15.0,55.0,-6.666666666666667,6.0,16,small,big,-4.625
size_implicit_002636,size,implicit,15.0,55.0,-6.666666666666667,6.0,17,small,big,-5.125
size_implicit_002637,size,implicit,15.0,55.0,-6.666666666666667,6.0,18,small,big,-5.25
size_implicit_002638,size,implicit,15.0,55.0,-6.666666666666667,6.0,19,small,big,-4.625
size_implicit_002639,size,implicit,15.0,55.0,-6.666666666666667,6.0,20,small,big,-4.875
size_implicit_002640,size,implicit,15.0,55.0,-6.666666666666667,6.0,21,small,big,-5.375
size_implicit_002641,size,implicit,15.0,55.0,-6.666666666666667,6.0,22,small,big,-5.5
size_implicit_002642,size,implicit,15.0,55.0,-6.666666666666667,6.0,23,small,big,-5.375
size_implicit_002643,size,implicit,15.0,55.0,-6.666666666666667,6.0,24,small,big,-5.375
size_implicit_002644,size,implicit,15.0,55.0,-6.666666666666667,6.0,25,small,big,-4.75
size_implicit_002645,size,implicit,15.0,55.0,-6.666666666666667,6.0,26,small,big,-5.125
size_implicit_002646,size,implicit,15.0,55.0,-6.666666666666667,6.0,27,small,big,-5.625
size_implicit_002647,size,implicit,15.0,55.0,-6.666666666666667,6.0,28,small,big,-4.875
size_implicit_002648,size,implicit,15.0,55.0,-6.666666666666667,6.0,29,small,big,-5.25
size_implicit_002650,size,implicit,25.0,10.0,2.5,6.0,0,small,big,0.125
size_implicit_002651,size,implicit,25.0,10.0,2.5,6.0,1,small,big,-0.875
size_implicit_002652,size,implicit,25.0,10.0,2.5,6.0,2,small,big,-0.125
size_implicit_002653,size,implicit,25.0,10.0,2.5,6.0,3,small,big,-0.25
size_implicit_002654,size,implicit,25.0,10.0,2.5,6.0,4,small,big,-0.125
size_implicit_002655,size,implicit,25.0,10.0,2.5,6.0,5,small,big,0.375
size_implicit_002656,size,implicit,25.0,10.0,2.5,6.0,6,small,big,0.0
size_implicit_002657,size,implicit,25.0,10.0,2.5,6.0,7,small,big,-0.5
size_implicit_002658,size,implicit,25.0,10.0,2.5,6.0,8,small,big,-1.125
size_implicit_002659,size,implicit,25.0,10.0,2.5,6.0,9,small,big,0.125
size_implicit_002660,size,implicit,25.0,10.0,2.5,6.0,10,small,big,0.0
size_implicit_002661,size,implicit,25.0,10.0,2.5,6.0,11,small,big,-0.125
size_implicit_002662,size,implicit,25.0,10.0,2.5,6.0,12,small,big,0.0
size_implicit_002663,size,implicit,25.0,10.0,2.5,6.0,13,small,big,0.0
size_implicit_002664,size,implicit,25.0,10.0,2.5,6.0,14,small,big,-1.25
size_implicit_002665,size,implicit,25.0,10.0,2.5,6.0,15,small,big,-0.375
size_implicit_002666,size,implicit,25.0,10.0,2.5,6.0,16,small,big,0.25
size_implicit_002667,size,implicit,25.0,10.0,2.5,6.0,17,small,big,0.125
size_implicit_002668,size,implicit,25.0,10.0,2.5,6.0,18,small,big,-0.75
size_implicit_002669,size,implicit,25.0,10.0,2.5,6.0,19,small,big,-0.125
size_implicit_002670,size,implicit,25.0,10.0,2.5,6.0,20,small,big,-0.5
size_implicit_002671,size,implicit,25.0,10.0,2.5,6.0,21,small,big,-1.0
size_implicit_002672,size,implicit,25.0,10.0,2.5,6.0,22,small,big,-1.0
size_implicit_002673,size,implicit,25.0,10.0,2.5,6.0,23,small,big,-0.75
size_implicit_002674,size,implicit,25.0,10.0,2.5,6.0,24,small,big,-0.625
size_implicit_002675,size,implicit,25.0,10.0,2.5,6.0,25,small,big,-0.625
size_implicit_002676,size,implicit,25.0,10.0,2.5,6.0,26,small,big,-0.125
size_implicit_002677,size,implicit,25.0,10.0,2.5,6.0,27,small,big,0.0
size_implicit_002678,size,implicit,25.0,10.0,2.5,6.0,28,small,big,-0.875
size_implicit_002679,size,implicit,25.0,10.0,2.5,6.0,29,small,big,0.125
size_implicit_002681,size,implicit,25.0,20.0,0.8333333333333334,6.0,0,small,big,-1.75
size_implicit_002682,size,implicit,25.0,20.0,0.8333333333333334,6.0,1,small,big,-1.875
size_implicit_002683,size,implicit,25.0,20.0,0.8333333333333334,6.0,2,small,big,-1.75
size_implicit_002684,size,implicit,25.0,20.0,0.8333333333333334,6.0,3,small,big,-1.875
size_implicit_002685,size,implicit,25.0,20.0,0.8333333333333334,6.0,4,small,big,-1.625
size_implicit_002686,size,implicit,25.0,20.0,0.8333333333333334,6.0,5,small,big,-1.625
size_implicit_002687,size,implicit,25.0,20.0,0.8333333333333334,6.0,6,small,big,-2.375
size_implicit_002688,size,implicit,25.0,20.0,0.8333333333333334,6.0,7,small,big,-2.625
size_implicit_002689,size,implicit,25.0,20.0,0.8333333333333334,6.0,8,small,big,-2.375
size_implicit_002690,size,implicit,25.0,20.0,0.8333333333333334,6.0,9,small,big,-2.0
size_implicit_002691,size,implicit,25.0,20.0,0.8333333333333334,6.0,10,small,big,-2.125
size_implicit_002692,size,implicit,25.0,20.0,0.8333333333333334,6.0,11,small,big,-2.25
size_implicit_002693,size,implicit,25.0,20.0,0.8333333333333334,6.0,12,small,big,-1.875
size_implicit_002694,size,implicit,25.0,20.0,0.8333333333333334,6.0,13,small,big,-2.375
size_implicit_002695,size,implicit,25.0,20.0,0.8333333333333334,6.0,14,small,big,-2.375
size_implicit_002696,size,implicit,25.0,20.0,0.8333333333333334,6.0,15,small,big,-2.0
size_implicit_002697,size,implicit,25.0,20.0,0.8333333333333334,6.0,16,small,big,-1.875
size_implicit_002698,size,implicit,25.0,20.0,0.8333333333333334,6.0,17,small,big,-1.25
size_implicit_002699,size,implicit,25.0,20.0,0.8333333333333334,6.0,18,small,big,-2.375
size_implicit_002700,size,implicit,25.0,20.0,0.8333333333333334,6.0,19,small,big,-1.5
size_implicit_002701,size,implicit,25.0,20.0,0.8333333333333334,6.0,20,small,big,-2.375
size_implicit_002702,size,implicit,25.0,20.0,0.8333333333333334,6.0,21,small,big,-2.0
size_implicit_002703,size,implicit,25.0,20.0,0.8333333333333334,6.0,22,small,big,-2.25
size_implicit_002704,size,implicit,25.0,20.0,0.8333333333333334,6.0,23,small,big,-2.375
size_implicit_002705,size,implicit,25.0,20.0,0.8333333333333334,6.0,24,small,big,-2.625
size_implicit_002706,size,implicit,25.0,20.0,0.8333333333333334,6.0,25,small,big,-2.125
size_implicit_002707,size,implicit,25.0,20.0,0.8333333333333334,6.0,26,small,big,-2.25
size_implicit_002708,size,implicit,25.0,20.0,0.8333333333333334,6.0,27,small,big,-2.25
size_implicit_002709,size,implicit,25.0,20.0,0.8333333333333334,6.0,28,small,big,-2.125
size_implicit_002710,size,implicit,25.0,20.0,0.8333333333333334,6.0,29,small,big,-1.875
size_implicit_002712,size,implicit,25.0,30.0,-0.8333333333333334,6.0,0,small,big,-3.375
size_implicit_002713,size,implicit,25.0,30.0,-0.8333333333333334,6.0,1,small,big,-3.25
size_implicit_002714,size,implicit,25.0,30.0,-0.8333333333333334,6.0,2,small,big,-2.875
size_implicit_002715,size,implicit,25.0,30.0,-0.8333333333333334,6.0,3,small,big,-3.5
size_implicit_002716,size,implicit,25.0,30.0,-0.8333333333333334,6.0,4,small,big,-3.75
size_implicit_002717,size,implicit,25.0,30.0,-0.8333333333333334,6.0,5,small,big,-3.375
size_implicit_002718,size,implicit,25.0,30.0,-0.8333333333333334,6.0,6,small,big,-3.25
size_implicit_002719,size,implicit,25.0,30.0,-0.8333333333333334,6.0,7,small,big,-3.75
size_implicit_002720,size,implicit,25.0,30.0,-0.8333333333333334,6.0,8,small,big,-4.0
size_implicit_002721,size,implicit,25.0,30.0,-0.8333333333333334,6.0,9,small,big,-3.375
size_implicit_002722,size,implicit,25.0,30.0,-0.8333333333333334,6.0,10,small,big,-3.0
size_implicit_002723,size,implicit,25.0,30.0,-0.8333333333333334,6.0,11,small,big,-3.625
size_implicit_002724,size,implicit,25.0,30.0,-0.8333333333333334,6.0,12,small,big,-3.0
size_implicit_002725,size,implicit,25.0,30.0,-0.8333333333333334,6.0,13,small,big,-3.75
size_implicit_002726,size,implicit,25.0,30.0,-0.8333333333333334,6.0,14,small,big,-3.625
size_implicit_002727,size,implicit,25.0,30.0,-0.8333333333333334,6.0,15,small,big,-3.375
size_implicit_002728,size,implicit,25.0,30.0,-0.8333333333333334,6.0,16,small,big,-2.875
size_implicit_002729,size,implicit,25.0,30.0,-0.8333333333333334,6.0,17,small,big,-3.125
size_implicit_002730,size,implicit,25.0,30.0,-0.8333333333333334,6.0,18,small,big,-3.375
size_implicit_002731,size,implicit,25.0,30.0,-0.8333333333333334,6.0,19,small,big,-3.0
size_implicit_002732,size,implicit,25.0,30.0,-0.8333333333333334,6.0,20,small,big,-3.5
size_implicit_002733,size,implicit,25.0,30.0,-0.8333333333333334,6.0,21,small,big,-3.75
size_implicit_002734,size,implicit,25.0,30.0,-0.8333333333333334,6.0,22,small,big,-3.5
size_implicit_002735,size,implicit,25.0,30.0,-0.8333333333333334,6.0,23,small,big,-3.75
size_implicit_002736,size,implicit,25.0,30.0,-0.8333333333333334,6.0,24,small,big,-3.5
size_implicit_002737,size,implicit,25.0,30.0,-0.8333333333333334,6.0,25,small,big,-3.375
size_implicit_002738,size,implicit,25.0,30.0,-0.8333333333333334,6.0,26,small,big,-3.125
size_implicit_002739,size,implicit,25.0,30.0,-0.8333333333333334,6.0,27,small,big,-3.625
size_implicit_002740,size,implicit,25.0,30.0,-0.8333333333333334,6.0,28,small,big,-3.5
size_implicit_002741,size,implicit,25.0,30.0,-0.8333333333333334,6.0,29,small,big,-3.5
size_implicit_002743,size,implicit,25.0,40.0,-2.5,6.0,0,small,big,-4.5
size_implicit_002744,size,implicit,25.0,40.0,-2.5,6.0,1,small,big,-4.75
size_implicit_002745,size,implicit,25.0,40.0,-2.5,6.0,2,small,big,-4.25
size_implicit_002746,size,implicit,25.0,40.0,-2.5,6.0,3,small,big,-4.875
size_implicit_002747,size,implicit,25.0,40.0,-2.5,6.0,4,small,big,-4.625
size_implicit_002748,size,implicit,25.0,40.0,-2.5,6.0,5,small,big,-4.125
size_implicit_002749,size,implicit,25.0,40.0,-2.5,6.0,6,small,big,-4.375
size_implicit_002750,size,implicit,25.0,40.0,-2.5,6.0,7,small,big,-4.375
size_implicit_002751,size,implicit,25.0,40.0,-2.5,6.0,8,small,big,-4.875
size_implicit_002752,size,implicit,25.0,40.0,-2.5,6.0,9,small,big,-5.0
size_implicit_002753,size,implicit,25.0,40.0,-2.5,6.0,10,small,big,-4.5
size_implicit_002754,size,implicit,25.0,40.0,-2.5,6.0,11,small,big,-4.875
size_implicit_002755,size,implicit,25.0,40.0,-2.5,6.0,12,small,big,-4.75
size_implicit_002756,size,implicit,25.0,40.0,-2.5,6.0,13,small,big,-4.875
size_implicit_002757,size,implicit,25.0,40.0,-2.5,6.0,14,small,big,-4.75
size_implicit_002758,size,implicit,25.0,40.0,-2.5,6.0,15,small,big,-4.0
size_implicit_002759,size,implicit,25.0,40.0,-2.5,6.0,16,small,big,-4.75
size_implicit_002760,size,implicit,25.0,40.0,-2.5,6.0,17,small,big,-4.625
size_implicit_002761,size,implicit,25.0,40.0,-2.5,6.0,18,small,big,-4.375
size_implicit_002762,size,implicit,25.0,40.0,-2.5,6.0,19,small,big,-4.125
size_implicit_002763,size,implicit,25.0,40.0,-2.5,6.0,20,small,big,-4.375
size_implicit_002764,size,implicit,25.0,40.0,-2.5,6.0,21,small,big,-4.75
size_implicit_002765,size,implicit,25.0,40.0,-2.5,6.0,22,small,big,-4.5
size_implicit_002766,size,implicit,25.0,40.0,-2.5,6.0,23,small,big,-4.875
size_implicit_002767,size,implicit,25.0,40.0,-2.5,6.0,24,small,big,-4.125
size_implicit_002768,size,implicit,25.0,40.0,-2.5,6.0,25,small,big,-4.125
size_implicit_002769,size,implicit,25.0,40.0,-2.5,6.0,26,small,big,-4.625
size_implicit_002770,size,implicit,25.0,40.0,-2.5,6.0,27,small,big,-4.875
size_implicit_002771,size,implicit,25.0,40.0,-2.5,6.0,28,small,big,-4.25
size_implicit_002772,size,implicit,25.0,40.0,-2.5,6.0,29,small,big,-4.5
size_implicit_002774,size,implicit,25.0,55.0,-5.0,6.0,0,small,big,-4.75
size_implicit_002775,size,implicit,25.0,55.0,-5.0,6.0,1,small,big,-5.0
size_implicit_002776,size,implicit,25.0,55.0,-5.0,6.0,2,small,big,-5.0
size_implicit_002777,size,implicit,25.0,55.0,-5.0,6.0,3,small,big,-5.25
size_implicit_002778,size,implicit,25.0,55.0,-5.0,6.0,4,small,big,-5.25
size_implicit_002779,size,implicit,25.0,55.0,-5.0,6.0,5,small,big,-5.25
size_implicit_002780,size,implicit,25.0,55.0,-5.0,6.0,6,small,big,-5.125
size_implicit_002781,size,implicit,25.0,55.0,-5.0,6.0,7,small,big,-5.25
size_implicit_002782,size,implicit,25.0,55.0,-5.0,6.0,8,small,big,-5.375
size_implicit_002783,size,implicit,25.0,55.0,-5.0,6.0,9,small,big,-5.25
size_implicit_002784,size,implicit,25.0,55.0,-5.0,6.0,10,small,big,-5.0
size_implicit_002785,size,implicit,25.0,55.0,-5.0,6.0,11,small,big,-4.875
size_implicit_002786,size,implicit,25.0,55.0,-5.0,6.0,12,small,big,-4.75
size_implicit_002787,size,implicit,25.0,55.0,-5.0,6.0,13,small,big,-4.75
size_implicit_002788,size,implicit,25.0,55.0,-5.0,6.0,14,small,big,-4.875
size_implicit_002789,size,implicit,25.0,55.0,-5.0,6.0,15,small,big,-4.5
size_implicit_002790,size,implicit,25.0,55.0,-5.0,6.0,16,small,big,-4.625
size_implicit_002791,size,implicit,25.0,55.0,-5.0,6.0,17,small,big,-5.0
size_implicit_002792,size,implicit,25.0,55.0,-5.0,6.0,18,small,big,-5.125
size_implicit_002793,size,implicit,25.0,55.0,-5.0,6.0,19,small,big,-4.75
size_implicit_002794,size,implicit,25.0,55.0,-5.0,6.0,20,small,big,-4.5
size_implicit_002795,size,implicit,25.0,55.0,-5.0,6.0,21,small,big,-5.125
size_implicit_002796,size,implicit,25.0,55.0,-5.0,6.0,22,small,big,-5.375
size_implicit_002797,size,implicit,25.0,55.0,-5.0,6.0,23,small,big,-5.25
size_implicit_002798,size,implicit,25.0,55.0,-5.0,6.0,24,small,big,-5.125
size_implicit_002799,size,implicit,25.0,55.0,-5.0,6.0,25,small,big,-4.75
size_implicit_002800,size,implicit,25.0,55.0,-5.0,6.0,26,small,big,-5.125
size_implicit_002801,size,implicit,25.0,55.0,-5.0,6.0,27,small,big,-5.5
size_implicit_002802,size,implicit,25.0,55.0,-5.0,6.0,28,small,big,-4.75
size_implicit_002803,size,implicit,25.0,55.0,-5.0,6.0,29,small,big,-5.125
size_implicit_002805,size,implicit,40.0,10.0,5.0,6.0,0,small,big,0.5
size_implicit_002806,size,implicit,40.0,10.0,5.0,6.0,1,small,big,-0.375
size_implicit_002807,size,implicit,40.0,10.0,5.0,6.0,2,small,big,0.125
size_implicit_002808,size,implicit,40.0,10.0,5.0,6.0,3,small,big,0.0
size_implicit_002809,size,implicit,40.0,10.0,5.0,6.0,4,small,big,0.375
size_implicit_002810,size,implicit,40.0,10.0,5.0,6.0,5,small,big,0.375
size_implicit_002811,size,implicit,40.0,10.0,5.0,6.0,6,small,big,0.375
size_implicit_002812,size,implicit,40.0,10.0,5.0,6.0,7,small,big,0.0
size_implicit_002813,size,implicit,40.0,10.0,5.0,6.0,8,small,big,-0.25
size_implicit_002814,size,implicit,40.0,10.0,5.0,6.0,9,small,big,0.5
size_implicit_002815,size,implicit,40.0,10.0,5.0,6.0,10,small,big,0.5
size_implicit_002816,size,implicit,40.0,10.0,5.0,6.0,11,small,big,0.5
size_implicit_002817,size,implicit,40.0,10.0,5.0,6.0,12,small,big,0.5
size_implicit_002818,size,implicit,40.0,10.0,5.0,6.0,13,small,big,0.25
size_implicit_002819,size,implicit,40.0,10.0,5.0,6.0,14,small,big,-0.375
size_implicit_002820,size,implicit,40.0,10.0,5.0,6.0,15,small,big,0.25
size_implicit_002821,size,implicit,40.0,10.0,5.0,6.0,16,small,big,0.5
size_implicit_002822,size,implicit,40.0,10.0,5.0,6.0,17,small,big,0.375
size_implicit_002823,size,implicit,40.0,10.0,5.0,6.0,18,small,big,-0.125
size_implicit_002824,size,implicit,40.0,10.0,5.0,6.0,19,small,big,0.375
size_implicit_002825,size,implicit,40.0,10.0,5.0,6.0,20,small,big,0.125
size_implicit_002826,size,implicit,40.0,10.0,5.0,6.0,21,small,big,-0.125
size_implicit_002827,size,implicit,40.0,10.0,5.0,6.0,22,small,big,-0.25
size_implicit_002828,size,implicit,40.0,10.0,5.0,6.0,23,small,big,-0.25
size_implicit_002829,size,implicit,40.0,10.0,5.0,6.0,24,small,big,0.25
size_implicit_002830,size,implicit,40.0,10.0,5.0,6.0,25,small,big,0.125
size_implicit_002831,size,implicit,40.0,10.0,5.0,6.0,26,small,big,0.5
size_implicit_002832,size,implicit,40.0,10.0,5.0,6.0,27,small,big,0.375
size_implicit_002833,size,implicit,40.0,10.0,5.0,6.0,28,small,big,0.25
size_implicit_002834,size,implicit,40.0,10.0,5.0,6.0,29,small,big,0.5
size_implicit_002836,size,implicit,40.0,20.0,3.3333333333333335,6.0,0,small,big,0.0
size_implicit_002837,size,implicit,40.0,20.0,3.3333333333333335,6.0,1,small,big,-0.75
size_implicit_002838,size,implicit,40.0,20.0,3.3333333333333335,6.0,2,small,big,-0.75
size_implicit_002839,size,implicit,40.0,20.0,3.3333333333333335,6.0,3,small,big,-0.25
size_implicit_002840,size,implicit,40.0,20.0,3.3333333333333335,6.0,4,small,big,-0.25
size_implicit_002841,size,implicit,40.0,20.0,3.3333333333333335,6.0,5,small,big,0.0
size_implicit_002842,size,implicit,40.0,20.0,3.3333333333333335,6.0,6,small,big,-0.25
size_implicit_002843,size,implicit,40.0,20.0,3.3333333333333335,6.0,7,small,big,-0.875
size_implicit_002844,size,implicit,40.0,20.0,3.3333333333333335,6.0,8,small,big,-0.625
size_implicit_002845,size,implicit,40.0,20.0,3.3333333333333335,6.0,9,small,big,-0.5
size_implicit_002846,size,implicit,40.0,20.0,3.3333333333333335,6.0,10,small,big,-0.375
size_implicit_002847,size,implicit,40.0,20.0,3.3333333333333335,6.0,11,small,big,-0.25
size_implicit_002848,size,implicit,40.0,20.0,3.3333333333333335,6.0,12,small,big,-0.75
size_implicit_002849,size,implicit,40.0,20.0,3.3333333333333335,6.0,13,small,big,-0.75
size_implicit_002850,size,implicit,40.0,20.0,3.3333333333333335,6.0,14,small,big,-0.625
size_implicit_002851,size,implicit,40.0,20.0,3.3333333333333335,6.0,15,small,big,-0.625
size_implicit_002852,size,implicit,40.0,20.0,3.3333333333333335,6.0,16,small,big,0.0
size_implicit_002853,size,implicit,40.0,20.0,3.3333333333333335,6.0,17,small,big,0.125
size_implicit_002854,size,implicit,40.0,20.0,3.3333333333333335,6.0,18,small,big,-0.875
size_implicit_002855,size,implicit,40.0,20.0,3.3333333333333335,6.0,19,small,big,-0.25
size_implicit_002856,size,implicit,40.0,20.0,3.3333333333333335,6.0,20,small,big,-0.625
size_implicit_002857,size,implicit,40.0,20.0,3.3333333333333335,6.0,21,small,big,-0.375
size_implicit_002858,size,implicit,40.0,20.0,3.3333333333333335,6.0,22,small,big,-1.25
size_implicit_002859,size,implicit,40.0,20.0,3.3333333333333335,6.0,23,small,big,-1.0
size_implicit_002860,size,implicit,40.0,20.0,3.3333333333333335,6.0,24,small,big,-1.0
size_implicit_002861,size,implicit,40.0,20.0,3.3333333333333335,6.0,25,small,big,-0.375
size_implicit_002862,size,implicit,40.0,20.0,3.3333333333333335,6.0,26,small,big,-0.5
size_implicit_002863,size,implicit,40.0,20.0,3.3333333333333335,6.0,27,small,big,-0.625
size_implicit_002864,size,implicit,40.0,20.0,3.3333333333333335,6.0,28,small,big,-0.75
size_implicit_002865,size,implicit,40.0,20.0,3.3333333333333335,6.0,29,small,big,-0.375
size_implicit_002867,size,implicit,40.0,30.0,1.6666666666666667,6.0,0,small,big,-1.375
size_implicit_002868,size,implicit,40.0,30.0,1.6666666666666667,6.0,1,small,big,-1.25
size_implicit_002869,size,implicit,40.0,30.0,1.6666666666666667,6.0,2,small,big,-1.375
size_implicit_002870,size,implicit,40.0,30.0,1.6666666666666667,6.0,3,small,big,-1.875
size_implicit_002871,size,implicit,40.0,30.0,1.6666666666666667,6.0,4,small,big,-1.375
size_implicit_002872,size,implicit,40.0,30.0,1.6666666666666667,6.0,5,small,big,-1.375
